run,idx,ros_stamp_s,camera_rows_matched,odom_minus_camera_stamp_mean_s,odom_minus_camera_stamp_min_s,odom_minus_camera_stamp_max_s,camera_staleness_mean_s,camera_staleness_max_s,selected_count_min,buffer_len_max,received_count_max
precision_default/mcity_bf16,8,1545235969.903026,1,-0.016236,-0.016236,-0.016236,0.000000,0.000000,4,12,232
precision_default/mcity_bf16,9,1545235971.922974,1,0.005551,0.005551,0.005551,0.000000,0.000000,4,12,252
precision_default/mcity_bf16,10,1545235975.883008,1,-0.030745,-0.030745,-0.030745,0.000000,0.000000,4,12,292
precision_default/mcity_bf16,11,1545235978.882946,1,-0.028056,-0.028056,-0.028056,0.000000,0.000000,4,12,322
precision_default/mcity_bf16,12,1545235980.902993,1,-0.006088,-0.006088,-0.006088,0.000000,0.000000,4,12,342
precision_default/mcity_bf16,13,1545235984.882971,1,-0.022459,-0.022459,-0.022459,0.000000,0.000000,4,12,382
precision_default/mcity_bf16,14,1545235986.882974,1,-0.120170,-0.120170,-0.120170,0.000000,0.000000,4,12,403
precision_default/mcity_bf16,15,1545235988.902899,1,0.001521,0.001521,0.001521,0.000000,0.000000,4,12,422
precision_default/mcity_bf16,16,1545235990.922870,1,0.022934,0.022934,0.022934,0.000000,0.000000,4,12,442
precision_default/mcity_bf16,17,1545235992.882976,1,-0.114661,-0.114661,-0.114661,0.000000,0.000000,4,12,463
precision_default/mcity_bf16,18,1545235994.902849,1,-0.093372,-0.093372,-0.093372,0.000000,0.000000,4,12,483
precision_default/mcity_bf16,19,1545235996.902841,1,-0.091081,-0.091081,-0.091081,0.000000,0.000000,4,12,503
precision_default/mcity_bf16,20,1545235998.902751,1,-0.089555,-0.089555,-0.089555,0.000000,0.000000,4,12,523
precision_default/mcity_bf16,21,1545236000.902746,1,-0.087911,-0.087911,-0.087911,0.000000,0.000000,4,12,543
precision_default/mcity_bf16,22,1545236002.882707,1,-0.105878,-0.105878,-0.105878,0.000000,0.000000,4,12,563
precision_default/mcity_bf16,23,1545236004.882754,1,-0.103844,-0.103844,-0.103844,0.000000,0.000000,4,12,583
precision_default/mcity_bf16,24,1545236006.902815,1,-0.082324,-0.082324,-0.082324,0.000000,0.000000,4,12,603
precision_default/mcity_bf16,25,1545236008.922624,1,-0.060418,-0.060418,-0.060418,0.000000,0.000000,4,12,623
precision_default/mcity_bf16,26,1545236009.902685,1,-0.079713,-0.079713,-0.079713,0.000000,0.000000,4,12,633
precision_default/mcity_bf16,27,1545236011.922659,1,-0.057513,-0.057513,-0.057513,0.000000,0.000000,4,12,653
precision_default/mcity_bf16,28,1545236013.882709,1,-0.096069,-0.096069,-0.096069,0.000000,0.000000,4,12,673
precision_default/mcity_bf16,29,1545236015.922744,1,-0.054128,-0.054128,-0.054128,0.000000,0.000000,4,12,693
precision_default/mcity_bf16,30,1545236017.922680,1,-0.052067,-0.052067,-0.052067,0.000000,0.000000,4,12,713
precision_default/mcity_bf16,31,1545236018.902597,1,-0.071452,-0.071452,-0.071452,0.000000,0.000000,4,12,723
precision_default/mcity_bf16,32,1545236019.882693,1,-0.090127,-0.090127,-0.090127,0.000000,0.000000,4,12,733
precision_default/mcity_bf16,33,1545236020.882621,1,-0.089358,-0.089358,-0.089358,0.000000,0.000000,4,12,743
precision_default/mcity_bf16,34,1545236021.902569,1,-0.068765,-0.068765,-0.068765,0.000000,0.000000,4,12,753
precision_default/mcity_bf16,35,1545236022.882689,1,-0.087447,-0.087447,-0.087447,0.000000,0.000000,4,12,763
precision_default/mcity_bf16,36,1545236023.922633,1,-0.046616,-0.046616,-0.046616,0.000000,0.000000,4,12,773
precision_default/mcity_bf16,37,1545236024.902571,1,-0.066047,-0.066047,-0.066047,0.000000,0.000000,4,12,783
precision_default/mcity_bf16,38,1545236026.902694,1,-0.063705,-0.063705,-0.063705,0.000000,0.000000,4,12,803
precision_default/mcity_bf16,39,1545236028.922605,1,-0.041996,-0.041996,-0.041996,0.000000,0.000000,4,12,823
precision_default/mcity_bf16,40,1545236030.882491,1,-0.080529,-0.080529,-0.080529,0.000000,0.000000,4,12,843
precision_default/mcity_bf16,41,1545236032.902556,1,-0.058507,-0.058507,-0.058507,0.000000,0.000000,4,12,863
precision_default/mcity_bf16,42,1545236033.882473,1,-0.077796,-0.077796,-0.077796,0.000000,0.000000,4,12,873
precision_default/mcity_bf16,43,1545236034.922493,1,-0.036563,-0.036563,-0.036563,0.000000,0.000000,4,12,883
precision_default/mcity_bf16,44,1545236035.902520,1,-0.055644,-0.055644,-0.055644,0.000000,0.000000,4,12,893
precision_default/mcity_bf16,45,1545236036.922458,1,-0.035153,-0.035153,-0.035153,0.000000,0.000000,4,12,903
precision_default/mcity_bf16,46,1545236037.902443,1,-0.053888,-0.053888,-0.053888,0.000000,0.000000,4,12,913
precision_default/mcity_bf16,47,1545236040.902438,1,-0.051177,-0.051177,-0.051177,0.000000,0.000000,4,12,943
precision_default/mcity_bf16,48,1545236041.922422,1,-0.030216,-0.030216,-0.030216,0.000000,0.000000,4,12,953
precision_default/mcity_bf16,49,1545236043.902399,1,-0.048471,-0.048471,-0.048471,0.000000,0.000000,4,12,973
precision_default/mcity_bf16,50,1545236045.902403,1,-0.046979,-0.046979,-0.046979,0.000000,0.000000,4,12,993
precision_default/mcity_bf16,51,1545236047.922363,1,-0.024740,-0.024740,-0.024740,0.000000,0.000000,4,12,1013
precision_default/mcity_bf16,52,1545236049.882417,1,-0.062871,-0.062871,-0.062871,0.000000,0.000000,4,12,1033
precision_default/mcity_bf16,53,1545236051.922370,1,-0.021522,-0.021522,-0.021522,0.000000,0.000000,4,12,1053
precision_default/mcity_bf16,54,1545236053.902387,1,-0.039302,-0.039302,-0.039302,0.000000,0.000000,4,12,1073
precision_default/mcity_bf16,55,1545236055.902403,1,-0.037377,-0.037377,-0.037377,0.000000,0.000000,4,12,1093
precision_default/mcity_bf16,56,1545236057.922314,1,-0.015963,-0.015963,-0.015963,0.000000,0.000000,4,12,1113
precision_default/mcity_bf16,57,1545236059.882276,1,-0.053797,-0.053797,-0.053797,0.000000,0.000000,4,12,1133
precision_default/mcity_bf16,58,1545236062.882249,1,-0.051068,-0.051068,-0.051068,0.000000,0.000000,4,12,1163
precision_default/mcity_bf16,59,1545236065.902293,1,-0.028375,-0.028375,-0.028375,0.000000,0.000000,4,12,1193
precision_default/mcity_bf16,60,1545236066.922266,1,-0.007666,-0.007666,-0.007666,0.000000,0.000000,4,12,1203
precision_default/mcity_bf16,61,1545236068.882209,1,-0.045616,-0.045616,-0.045616,0.000000,0.000000,4,12,1223
precision_default/mcity_bf16,62,1545236070.902199,1,-0.023778,-0.023778,-0.023778,0.000000,0.000000,4,12,1243
precision_default/mcity_bf16,63,1545236073.882236,1,-0.041017,-0.041017,-0.041017,0.000000,0.000000,4,12,1273
precision_default/mcity_bf16,64,1545236074.922160,1,-0.000217,-0.000217,-0.000217,0.000000,0.000000,4,12,1283
precision_default/mcity_bf16,65,1545236075.902159,1,-0.019530,-0.019530,-0.019530,0.000000,0.000000,4,12,1293
precision_default/mcity_bf16,66,1545236077.922225,1,0.002665,0.002665,0.002665,0.000000,0.000000,4,12,1313
precision_default/mcity_bf16,67,1545236078.902167,1,-0.016749,-0.016749,-0.016749,0.000000,0.000000,4,12,1323
precision_default/mcity_bf16,68,1545236081.902133,1,-0.014034,-0.014034,-0.014034,0.000000,0.000000,4,12,1353
precision_default/mcity_bf16,69,1545236083.902162,1,-0.011906,-0.011906,-0.011906,0.000000,0.000000,4,12,1373
precision_default/mcity_bf16,70,1545236085.922084,1,0.009781,0.009781,0.009781,0.000000,0.000000,4,12,1393
precision_default/mcity_bf16,71,1545236086.902141,1,-0.009177,-0.009177,-0.009177,0.000000,0.000000,4,12,1403
precision_default/mcity_bf16,72,1545236087.922098,1,0.011386,0.011386,0.011386,0.000000,0.000000,4,12,1413
precision_default/mcity_bf16,73,1545236088.902062,1,-0.007438,-0.007438,-0.007438,0.000000,0.000000,4,12,1423
precision_default/mcity_bf16,74,1545236089.882042,1,-0.026514,-0.026514,-0.026514,0.000000,0.000000,4,12,1433
precision_default/mcity_bf16,75,1545236090.902130,1,-0.005810,-0.005810,-0.005810,0.000000,0.000000,4,12,1443
precision_default/mcity_bf16,76,1545236093.902008,1,-0.003161,-0.003161,-0.003161,0.000000,0.000000,4,12,1473
precision_default/mcity_bf16,77,1545236094.902024,1,-0.001992,-0.001992,-0.001992,0.000000,0.000000,4,12,1483
precision_default/mcity_bf16,78,1545236095.922080,1,-0.081239,-0.081239,-0.081239,0.000000,0.000000,4,12,1494
precision_default/mcity_bf16,79,1545236096.902021,1,-0.100040,-0.100040,-0.100040,0.000000,0.000000,4,12,1504
precision_default/mcity_bf16,80,1545236098.902065,1,0.001789,0.001789,0.001789,0.000000,0.000000,4,12,1523
precision_default/mcity_bf16,81,1545236100.921971,1,-0.076676,-0.076676,-0.076676,0.000000,0.000000,4,12,1544
precision_default/mcity_bf16,82,1545236101.921944,1,-0.075874,-0.075874,-0.075874,0.000000,0.000000,4,12,1554
precision_default/mcity_bf16,83,1545236102.922086,1,-0.074461,-0.074461,-0.074461,0.000000,0.000000,4,12,1564
precision_default/mcity_bf16,84,1545236103.901969,1,-0.093932,-0.093932,-0.093932,0.000000,0.000000,4,12,1574
precision_default/mcity_bf16,85,1545236104.921991,1,-0.073056,-0.073056,-0.073056,0.000000,0.000000,4,12,1584
precision_default/mcity_bf16,86,1545236105.921948,1,-0.071857,-0.071857,-0.071857,0.000000,0.000000,4,12,1594
precision_default/mcity_bf16,87,1545236106.901981,1,-0.091249,-0.091249,-0.091249,0.000000,0.000000,4,12,1604
precision_default/mcity_bf16,88,1545236107.881902,1,-0.110329,-0.110329,-0.110329,0.000000,0.000000,4,12,1614
precision_default/mcity_bf16,89,1545236108.901975,1,-0.089387,-0.089387,-0.089387,0.000000,0.000000,4,12,1624
precision_default/mcity_bf16,90,1545236109.901900,1,-0.088750,-0.088750,-0.088750,0.000000,0.000000,4,12,1634
precision_default/mcity_bf16,91,1545236110.881882,1,-0.107764,-0.107764,-0.107764,0.000000,0.000000,4,12,1644
precision_default/mcity_bf16,92,1545236111.921944,1,-0.066261,-0.066261,-0.066261,0.000000,0.000000,4,12,1654
precision_default/mcity_bf16,93,1545236113.881852,1,-0.104890,-0.104890,-0.104890,0.000000,0.000000,4,12,1674
precision_default/mcity_bf16,94,1545236115.921826,1,-0.063146,-0.063146,-0.063146,0.000000,0.000000,4,12,1694
precision_default/mcity_bf16,95,1545236116.881876,1,-0.102063,-0.102063,-0.102063,0.000000,0.000000,4,12,1704
precision_default/mcity_bf16,96,1545236117.901838,1,-0.080985,-0.080985,-0.080985,0.000000,0.000000,4,12,1714
precision_default/mcity_bf16,97,1545236118.881874,1,-0.100213,-0.100213,-0.100213,0.000000,0.000000,4,12,1724
precision_default/mcity_bf16,98,1545236119.921811,1,-0.059394,-0.059394,-0.059394,0.000000,0.000000,4,12,1734
precision_default/mcity_bf16,99,1545236120.901822,1,-0.078224,-0.078224,-0.078224,0.000000,0.000000,4,12,1744
precision_default/mcity_bf16,100,1545236122.921825,1,-0.056638,-0.056638,-0.056638,0.000000,0.000000,4,12,1764
precision_default/mcity_bf16,101,1545236123.921809,1,-0.055425,-0.055425,-0.055425,0.000000,0.000000,4,12,1774
precision_default/mcity_bf16,102,1545236125.901829,1,-0.073937,-0.073937,-0.073937,0.000000,0.000000,4,12,1794
precision_default/mcity_bf16,103,1545236127.921757,1,-0.052109,-0.052109,-0.052109,0.000000,0.000000,4,12,1814
precision_default/mcity_bf16,104,1545236128.901808,1,-0.071171,-0.071171,-0.071171,0.000000,0.000000,4,12,1824
precision_default/mcity_bf16,105,1545236129.881743,1,-0.090041,-0.090041,-0.090041,0.000000,0.000000,4,12,1834
precision_default/mcity_bf16,106,1545236130.921737,1,-0.049352,-0.049352,-0.049352,0.000000,0.000000,4,12,1844
precision_default/mcity_bf16,107,1545236131.901794,1,-0.068409,-0.068409,-0.068409,0.000000,0.000000,4,12,1854
precision_default/mcity_bf16,108,1545236133.921697,1,-0.046700,-0.046700,-0.046700,0.000000,0.000000,4,12,1874
precision_default/mcity_bf16,109,1545236135.901700,1,-0.064533,-0.064533,-0.064533,0.000000,0.000000,4,12,1894
precision_default/mcity_bf16,110,1545236136.921690,1,-0.043934,-0.043934,-0.043934,0.000000,0.000000,4,12,1904
precision_default/mcity_bf16,111,1545236137.901736,1,-0.062948,-0.062948,-0.062948,0.000000,0.000000,4,12,1914
precision_default/mcity_bf16,112,1545236139.921661,1,-0.041221,-0.041221,-0.041221,0.000000,0.000000,4,12,1934
precision_default/mcity_bf16,113,1545236142.921634,1,-0.038453,-0.038453,-0.038453,0.000000,0.000000,4,12,1964
precision_default/mcity_bf16,114,1545236143.901706,1,-0.057484,-0.057484,-0.057484,0.000000,0.000000,4,12,1974
precision_default/mcity_bf16,115,1545236144.901636,1,-0.056402,-0.056402,-0.056402,0.000000,0.000000,4,12,1984
precision_default/mcity_bf16,116,1545236146.901737,1,-0.054677,-0.054677,-0.054677,0.000000,0.000000,4,12,2004
precision_default/mcity_bf16,117,1545236148.921597,1,-0.032915,-0.032915,-0.032915,0.000000,0.000000,4,12,2024
precision_default/mcity_bf16,118,1545236149.901712,1,-0.051905,-0.051905,-0.051905,0.000000,0.000000,4,12,2034
precision_default/mcity_bf16,119,1545236152.881558,1,-0.069370,-0.069370,-0.069370,0.000000,0.000000,4,12,2064
precision_default/mcity_bf16,120,1545236153.921569,1,-0.028018,-0.028018,-0.028018,0.000000,0.000000,4,12,2074
precision_default/mcity_bf16,121,1545236156.901679,1,-0.045185,-0.045185,-0.045185,0.000000,0.000000,4,12,2104
precision_default/mcity_bf16,122,1545236157.901681,1,-0.044623,-0.044623,-0.044623,0.000000,0.000000,4,12,2114
precision_default/mcity_bf16,123,1545236158.921581,1,-0.023814,-0.023814,-0.023814,0.000000,0.000000,4,12,2124
precision_default/mcity_bf16,124,1545236159.901609,1,-0.042629,-0.042629,-0.042629,0.000000,0.000000,4,12,2134
precision_default/mcity_bf16,125,1545236161.901580,1,-0.041090,-0.041090,-0.041090,0.000000,0.000000,4,12,2154
precision_default/mcity_bf16,126,1545236163.881526,1,-0.059225,-0.059225,-0.059225,0.000000,0.000000,4,12,2174
precision_default/mcity_bf16,127,1545236166.881532,1,-0.056541,-0.056541,-0.056541,0.000000,0.000000,4,12,2204
precision_default/mcity_bf16,128,1545236168.901428,1,-0.037284,-0.037284,-0.037284,0.000000,0.000000,4,12,2224
precision_default/mcity_bf16,129,1545236170.901482,1,-0.032864,-0.032864,-0.032864,0.000000,0.000000,4,12,2244
precision_default/mcity_bf16,130,1545236171.921480,1,-0.011849,-0.011849,-0.011849,0.000000,0.000000,4,12,2254
precision_default/mcity_bf16,131,1545236173.901414,1,-0.030252,-0.030252,-0.030252,0.000000,0.000000,4,12,2274
precision_default/mcity_bf16,132,1545236175.921376,1,-0.008386,-0.008386,-0.008386,0.000000,0.000000,4,12,2294
precision_default/mcity_bf16,133,1545236178.921368,1,-0.005654,-0.005654,-0.005654,0.000000,0.000000,4,12,2324
precision_default/mcity_bf16,134,1545236179.901402,1,-0.024726,-0.024726,-0.024726,0.000000,0.000000,4,12,2334
precision_default/mcity_bf16,135,1545236180.881390,1,-0.043531,-0.043531,-0.043531,0.000000,0.000000,4,12,2344
precision_default/mcity_bf16,136,1545236182.921308,1,-0.001999,-0.001999,-0.001999,0.000000,0.000000,4,12,2364
precision_default/mcity_bf16,137,1545236183.921347,1,-0.000718,-0.000718,-0.000718,0.000000,0.000000,4,12,2374
precision_default/mcity_bf16,138,1545236184.901301,1,-0.020162,-0.020162,-0.020162,0.000000,0.000000,4,12,2384
precision_default/mcity_bf16,139,1545236185.881303,1,-0.039280,-0.039280,-0.039280,0.000000,0.000000,4,12,2394
precision_default/mcity_bf16,140,1545236186.921347,1,0.002078,0.002078,0.002078,0.000000,0.000000,4,12,2404
precision_default/mcity_bf16,141,1545236187.921297,1,0.002633,0.002633,0.002633,0.000000,0.000000,4,12,2414
precision_default/mcity_bf16,142,1545236188.881263,1,-0.036614,-0.036614,-0.036614,0.000000,0.000000,4,12,2424
precision_default/mcity_bf16,143,1545236189.921305,1,0.004703,0.004703,0.004703,0.000000,0.000000,4,12,2434
precision_default/mcity_bf16,144,1545236191.881341,1,-0.033803,-0.033803,-0.033803,0.000000,0.000000,4,12,2454
precision_default/mcity_bf16,145,1545236192.921302,1,0.007443,0.007443,0.007443,0.000000,0.000000,4,12,2464
precision_default/mcity_bf16,146,1545236193.901239,1,-0.011962,-0.011962,-0.011962,0.000000,0.000000,4,12,2474
precision_default/mcity_bf16,147,1545236194.881221,1,-0.031074,-0.031074,-0.031074,0.000000,0.000000,4,12,2484
precision_default/mcity_bf16,148,1545236195.901215,1,-0.009918,-0.009918,-0.009918,0.000000,0.000000,4,12,2494
precision_default/mcity_bf16,149,1545236196.881266,1,-0.029196,-0.029196,-0.029196,0.000000,0.000000,4,12,2504
precision_default/mcity_bf16,150,1545236197.921189,1,0.011645,0.011645,0.011645,0.000000,0.000000,4,12,2514
precision_default/mcity_bf16,151,1545236199.921199,1,0.013459,0.013459,0.013459,0.000000,0.000000,4,12,2534
precision_default/mcity_bf16,152,1545236200.901238,1,-0.005537,-0.005537,-0.005537,0.000000,0.000000,4,12,2544
precision_default/mcity_bf16,153,1545236201.901193,1,-0.004305,-0.004305,-0.004305,0.000000,0.000000,4,12,2554
precision_default/mcity_bf16,154,1545236202.921177,1,0.016549,0.016549,0.016549,0.000000,0.000000,4,12,2564
precision_default/mcity_bf16,155,1545236203.901169,1,-0.002930,-0.002930,-0.002930,0.000000,0.000000,4,12,2574
precision_default/mcity_bf16,156,1545236204.881136,1,-0.021676,-0.021676,-0.021676,0.000000,0.000000,4,12,2584
precision_default/mcity_bf16,157,1545236205.921130,1,-0.080673,-0.080673,-0.080673,0.000000,0.000000,4,12,2595
precision_default/mcity_bf16,158,1545236206.901187,1,-0.099989,-0.099989,-0.099989,0.000000,0.000000,4,12,2605
precision_default/mcity_bf16,159,1545236207.901150,1,-0.099295,-0.099295,-0.099295,0.000000,0.000000,4,12,2615
precision_default/mcity_bf16,160,1545236208.701174,1,-0.297887,-0.297887,-0.297887,0.000000,0.000000,4,12,2625
precision_default/mcity_bf16,161,1545236208.701174,1,-1.297211,-1.297211,-1.297211,0.000000,0.000000,4,12,2635
precision_default/mcity_bf16,162,1545236208.701174,1,-2.296387,-2.296387,-2.296387,0.000000,0.000000,4,12,2645
precision_default/mcity_fp16,0,1545235952.923106,1,-0.011394,-0.011394,-0.011394,0.000000,0.000000,4,12,62
precision_default/mcity_fp16,1,1545235955.883144,1,-0.048586,-0.048586,-0.048586,0.000000,0.000000,4,12,92
precision_default/mcity_fp16,2,1545235958.883050,1,-0.045926,-0.045926,-0.045926,0.000000,0.000000,4,12,122
precision_default/mcity_fp16,3,1545235962.923022,1,-0.002580,-0.002580,-0.002580,0.000000,0.000000,4,12,162
precision_default/mcity_fp16,4,1545235965.923000,1,0.000087,0.000087,0.000087,0.000000,0.000000,4,12,192
precision_default/mcity_fp16,5,1545235968.883028,1,-0.037177,-0.037177,-0.037177,0.000000,0.000000,4,12,222
precision_default/mcity_fp16,6,1545235971.922974,1,0.005551,0.005551,0.005551,0.000000,0.000000,4,12,252
precision_default/mcity_fp16,7,1545235978.882946,1,-0.028056,-0.028056,-0.028056,0.000000,0.000000,4,12,322
precision_default/mcity_fp16,8,1545235981.882960,1,-0.025229,-0.025229,-0.025229,0.000000,0.000000,4,12,352
precision_default/mcity_fp16,9,1545235984.882971,1,-0.022459,-0.022459,-0.022459,0.000000,0.000000,4,12,382
precision_default/mcity_fp16,10,1545235987.922825,1,0.020166,0.020166,0.020166,0.000000,0.000000,4,12,412
precision_default/mcity_fp16,11,1545235990.922870,1,0.022934,0.022934,0.022934,0.000000,0.000000,4,12,442
precision_default/mcity_fp16,12,1545235993.922772,1,-0.073977,-0.073977,-0.073977,0.000000,0.000000,4,12,473
precision_default/mcity_fp16,13,1545235996.902841,1,-0.091081,-0.091081,-0.091081,0.000000,0.000000,4,12,503
precision_default/mcity_fp16,14,1545235999.882800,1,-0.108406,-0.108406,-0.108406,0.000000,0.000000,4,12,533
precision_default/mcity_fp16,15,1545236007.882821,1,-0.101068,-0.101068,-0.101068,0.000000,0.000000,4,12,613
precision_default/mcity_fp16,16,1545236010.922653,1,-0.058510,-0.058510,-0.058510,0.000000,0.000000,4,12,643
precision_default/mcity_fp16,17,1545236014.922673,1,-0.054775,-0.054775,-0.054775,0.000000,0.000000,4,12,683
precision_default/mcity_fp16,18,1545236016.902630,1,-0.073019,-0.073019,-0.073019,0.000000,0.000000,4,12,703
precision_default/mcity_fp16,19,1545236020.882621,1,-0.089358,-0.089358,-0.089358,0.000000,0.000000,4,12,743
precision_default/mcity_fp16,20,1545236023.922633,1,-0.046616,-0.046616,-0.046616,0.000000,0.000000,4,12,773
precision_default/mcity_fp16,21,1545236025.882617,1,-0.084796,-0.084796,-0.084796,0.000000,0.000000,4,12,793
precision_default/mcity_fp16,22,1545236027.882519,1,-0.083338,-0.083338,-0.083338,0.000000,0.000000,4,12,813
precision_default/mcity_fp16,23,1545236034.922493,1,-0.036563,-0.036563,-0.036563,0.000000,0.000000,4,12,883
precision_default/mcity_fp16,24,1545236038.902442,1,-0.053058,-0.053058,-0.053058,0.000000,0.000000,4,12,923
precision_default/mcity_fp16,25,1545236041.922422,1,-0.030216,-0.030216,-0.030216,0.000000,0.000000,4,12,953
precision_default/mcity_fp16,26,1545236045.902403,1,-0.046979,-0.046979,-0.046979,0.000000,0.000000,4,12,993
precision_default/mcity_fp16,27,1545236048.902375,1,-0.044272,-0.044272,-0.044272,0.000000,0.000000,4,12,1023
precision_default/mcity_fp16,28,1545236052.922340,1,-0.020197,-0.020197,-0.020197,0.000000,0.000000,4,12,1063
precision_default/mcity_fp16,29,1545236055.902403,1,-0.037377,-0.037377,-0.037377,0.000000,0.000000,4,12,1093
precision_default/mcity_fp16,30,1545236058.902375,1,-0.034653,-0.034653,-0.034653,0.000000,0.000000,4,12,1123
precision_default/mcity_fp16,31,1545236061.902342,1,-0.031966,-0.031966,-0.031966,0.000000,0.000000,4,12,1153
precision_default/mcity_fp16,32,1545236064.902238,1,-0.029262,-0.029262,-0.029262,0.000000,0.000000,4,12,1183
precision_default/mcity_fp16,33,1545236068.882209,1,-0.045616,-0.045616,-0.045616,0.000000,0.000000,4,12,1223
precision_default/mcity_fp16,34,1545236071.882316,1,-0.042835,-0.042835,-0.042835,0.000000,0.000000,4,12,1253
precision_default/mcity_fp16,35,1545236074.922160,1,-0.000217,-0.000217,-0.000217,0.000000,0.000000,4,12,1283
precision_default/mcity_fp16,36,1545236077.922225,1,0.002665,0.002665,0.002665,0.000000,0.000000,4,12,1313
precision_default/mcity_fp16,37,1545236080.922125,1,0.005196,0.005196,0.005196,0.000000,0.000000,4,12,1343
precision_default/mcity_fp16,38,1545236083.902162,1,-0.011906,-0.011906,-0.011906,0.000000,0.000000,4,12,1373
precision_default/mcity_fp16,39,1545236086.902141,1,-0.009177,-0.009177,-0.009177,0.000000,0.000000,4,12,1403
precision_default/mcity_fp16,40,1545236092.882114,1,-0.023642,-0.023642,-0.023642,0.000000,0.000000,4,12,1463
precision_default/mcity_fp16,41,1545236095.922080,1,-0.081239,-0.081239,-0.081239,0.000000,0.000000,4,12,1494
precision_default/mcity_fp16,42,1545236098.902065,1,-0.098471,-0.098471,-0.098471,0.000000,0.000000,4,12,1524
precision_default/mcity_fp16,43,1545236104.921991,1,-0.073056,-0.073056,-0.073056,0.000000,0.000000,4,12,1584
precision_default/mcity_fp16,44,1545236108.901975,1,-0.089387,-0.089387,-0.089387,0.000000,0.000000,4,12,1624
precision_default/mcity_fp16,45,1545236111.921944,1,-0.066261,-0.066261,-0.066261,0.000000,0.000000,4,12,1654
precision_default/mcity_fp16,46,1545236114.901885,1,-0.083593,-0.083593,-0.083593,0.000000,0.000000,4,12,1684
precision_default/mcity_fp16,47,1545236118.881874,1,-0.100213,-0.100213,-0.100213,0.000000,0.000000,4,12,1724
precision_default/mcity_fp16,48,1545236121.901804,1,-0.077632,-0.077632,-0.077632,0.000000,0.000000,4,12,1754
precision_default/mcity_fp16,49,1545236124.921873,1,-0.054743,-0.054743,-0.054743,0.000000,0.000000,4,12,1784
precision_default/mcity_fp16,50,1545236127.921757,1,-0.052109,-0.052109,-0.052109,0.000000,0.000000,4,12,1814
precision_default/mcity_fp16,51,1545236130.921737,1,-0.049352,-0.049352,-0.049352,0.000000,0.000000,4,12,1844
precision_default/mcity_fp16,52,1545236133.921697,1,-0.046700,-0.046700,-0.046700,0.000000,0.000000,4,12,1874
precision_default/mcity_fp16,53,1545236136.921690,1,-0.043934,-0.043934,-0.043934,0.000000,0.000000,4,12,1904
precision_default/mcity_fp16,54,1545236139.921661,1,-0.041221,-0.041221,-0.041221,0.000000,0.000000,4,12,1934
precision_default/mcity_fp16,55,1545236142.921634,1,-0.038453,-0.038453,-0.038453,0.000000,0.000000,4,12,1964
precision_default/mcity_fp16,56,1545236148.921597,1,-0.032915,-0.032915,-0.032915,0.000000,0.000000,4,12,2024
precision_default/mcity_fp16,57,1545236151.901667,1,-0.050212,-0.050212,-0.050212,0.000000,0.000000,4,12,2054
precision_default/mcity_fp16,58,1545236155.881530,1,-0.066671,-0.066671,-0.066671,0.000000,0.000000,4,12,2094
precision_default/mcity_fp16,59,1545236165.901462,1,-0.037247,-0.037247,-0.037247,0.000000,0.000000,4,12,2194
precision_default/mcity_fp16,60,1545236168.901428,1,-0.037284,-0.037284,-0.037284,0.000000,0.000000,4,12,2224
precision_default/mcity_fp16,61,1545236172.921389,1,-0.011112,-0.011112,-0.011112,0.000000,0.000000,4,12,2264
precision_default/mcity_fp16,62,1545236179.901402,1,-0.024726,-0.024726,-0.024726,0.000000,0.000000,4,12,2334
precision_default/mcity_fp16,63,1545236183.921347,1,-0.000718,-0.000718,-0.000718,0.000000,0.000000,4,12,2374
precision_default/mcity_fp16,64,1545236186.921347,1,0.002078,0.002078,0.002078,0.000000,0.000000,4,12,2404
precision_default/mcity_fp16,65,1545236189.921305,1,0.004703,0.004703,0.004703,0.000000,0.000000,4,12,2434
precision_default/mcity_fp16,66,1545236192.921302,1,0.007443,0.007443,0.007443,0.000000,0.000000,4,12,2464
precision_default/mcity_fp16,67,1545236195.901215,1,-0.009918,-0.009918,-0.009918,0.000000,0.000000,4,12,2494
precision_default/mcity_fp16,68,1545236197.921189,1,0.011645,0.011645,0.011645,0.000000,0.000000,4,12,2514
precision_default/mcity_fp16,69,1545236200.901238,1,-0.005537,-0.005537,-0.005537,0.000000,0.000000,4,12,2544
precision_default/mcity_fp16,70,1545236203.901169,1,-0.002930,-0.002930,-0.002930,0.000000,0.000000,4,12,2574
precision_default/mcity_fp16,71,1545236206.901187,1,-0.099989,-0.099989,-0.099989,0.000000,0.000000,4,12,2605
precision_default/mcity_fp16,72,1545236208.701174,1,-1.297211,-1.297211,-1.297211,0.000000,0.000000,4,12,2635
precision_default/waymo_bf16,0,1552440196.862068,4,0.000000,0.000000,0.000000,0.000000,0.000000,4,12,16
precision_default/waymo_bf16,1,1552440197.361693,4,0.000000,0.000000,0.000000,0.000000,0.000000,4,12,21
precision_default/waymo_bf16,2,1552440197.861510,4,0.000000,0.000000,0.000000,0.000000,0.000000,4,12,26
precision_default/waymo_bf16,3,1552440198.261568,4,0.000000,0.000000,0.000000,0.000000,0.000000,4,12,30
precision_default/waymo_bf16,4,1552440198.761861,4,0.000000,0.000000,0.000000,0.000000,0.000000,4,12,35
precision_default/waymo_bf16,5,1552440199.162145,4,0.000000,0.000000,0.000000,0.000000,0.000000,4,12,39
